"subjectActivity"	"tBodyAccmeanX"	"tBodyAccmeanY"	"tBodyAccmeanZ"	"tBodyAccstdX"	"tBodyAccstdY"	"tBodyAccstdZ"	"tGravityAccmeanX"	"tGravityAccmeanY"	"tGravityAccmeanZ"	"tGravityAccstdX"	"tGravityAccstdY"	"tGravityAccstdZ"	"tBodyAccJerkmeanX"	"tBodyAccJerkmeanY"	"tBodyAccJerkmeanZ"	"tBodyAccJerkstdX"	"tBodyAccJerkstdY"	"tBodyAccJerkstdZ"	"tBodyGyromeanX"	"tBodyGyromeanY"	"tBodyGyromeanZ"	"tBodyGyrostdX"	"tBodyGyrostdY"	"tBodyGyrostdZ"	"tBodyGyroJerkmeanX"	"tBodyGyroJerkmeanY"	"tBodyGyroJerkmeanZ"	"tBodyGyroJerkstdX"	"tBodyGyroJerkstdY"	"tBodyGyroJerkstdZ"	"tBodyAccMagmean"	"tBodyAccMagstd"	"tGravityAccMagmean"	"tGravityAccMagstd"	"tBodyAccJerkMagmean"	"tBodyAccJerkMagstd"	"tBodyGyroMagmean"	"tBodyGyroMagstd"	"tBodyGyroJerkMagmean"	"tBodyGyroJerkMagstd"	"fBodyAccmeanX"	"fBodyAccmeanY"	"fBodyAccmeanZ"	"fBodyAccstdX"	"fBodyAccstdY"	"fBodyAccstdZ"	"fBodyAccJerkmeanX"	"fBodyAccJerkmeanY"	"fBodyAccJerkmeanZ"	"fBodyAccJerkstdX"	"fBodyAccJerkstdY"	"fBodyAccJerkstdZ"	"fBodyGyromeanX"	"fBodyGyromeanY"	"fBodyGyromeanZ"	"fBodyGyrostdX"	"fBodyGyrostdY"	"fBodyGyrostdZ"	"fBodyAccMagmean"	"fBodyAccMagstd"	"fBodyBodyAccJerkMagmean"	"fBodyBodyAccJerkMagstd"	"fBodyBodyGyroMagmean"	"fBodyBodyGyroMagstd"	"fBodyBodyGyroJerkMagmean"	"fBodyBodyGyroJerkMagstd"
"26_WALKING"	-0.765810529508475	-0.915334214684746	-0.625651018152542	-0.607112762576271	-0.321169911831017	-0.169564557271186	-0.430280988869492	-0.52828372620339	-0.592218651423729	-0.653006193118644	-0.346319679932203	-0.502896524711864	-0.235290090016949	-0.470236691104797	-0.531888749101695	-0.378142444838983	-0.540797757610169	-0.599884713135593	-0.743398576179661	-0.831759405559322	-0.653768538169492	-0.629362941269492	-0.59278531938983	-0.571930427301695	-0.930901278135593	-0.610973319284746	-0.601279564305085	-0.645058183338983	-0.0248921205627119	-0.424988546966102	-0.572546597238983	-0.6343908262	-0.526485662779661	-0.521909278174576	-0.58792102761017	-0.914546352152542	-0.527789014016949	-0.533653247881356	-0.597945528783051	-0.367143657101695	-0.496424909762712	-0.816316095050847	-0.630206796067797	-0.49902661479661	-0.567710015440678	-0.233241507805085	-0.628592445949153	-0.497866931491525	-0.431601158398305	-0.929680550677966	-0.596463120220339	-0.606999915355932	-0.216829281491525	-0.0764153295254237	-0.475130219372881	-0.662053974791525	-0.733906306018644	-0.882879823118644	-0.393007517727119	-0.668865456576271	-0.703586474915254	-0.45799064709661	-0.274857255823729	-0.212476936372881	-0.286851930052542	-0.763405553050847
"26_WALKING_DOWNSTAIRS"	-0.6562989638	-0.523639734156	-0.36961829861	-0.762134365928	-0.449617488116	-0.26054529012	-0.432558591046	-0.4509209657	-0.5474420652	-0.59255392696	-0.46870028523	-0.309244931	-0.191161594922	-0.41087027402	-0.388003800066	-0.599958527878	-0.819149834	-0.59655455844	-0.644150880182	-0.62618443228	-0.312791946618	-0.664035727442	-0.5510693338	-0.417111761684	-0.9434661544	-0.566185688168	-0.517612976584	-0.64202879568	-0.097361242072	-0.32109004846	-0.54558340378	-0.70982903	-0.447766980786	-0.7701988138	-0.546408948272	-0.8179318324	-0.34726036052	-0.4180973551	-0.45988091186	-0.18933970646	-0.79557177706	-0.73285547352	-0.486475397454	-0.39305255328	-0.29914251754	-0.092677801642	-0.66081296112	-0.36681338203	-0.34138182934	-0.94635077356	-0.532080748102	-0.51492826696	-0.4515175939	-0.2838125784	-0.31841596392	-0.56191608388	-0.6104578961	-0.82252379458	-0.599383235756	-0.814183821364	-0.48062849185	-0.7677491329	-0.3590306950782	-0.419829402998	-0.360063627116	-0.8665715368
"26_WALKING_UPSTAIRS"	-0.619781558781818	-0.710224400454545	-0.445162273909091	-0.842576694618182	-0.434227109236364	-0.272379650709091	-0.304478638802545	-0.464640728963636	-0.729298891090909	-0.745224262712727	-0.456684423027273	-0.357121362734545	0.0165476798654545	-0.450393803814545	-0.642327621454545	-0.38383863026	-0.726324366098182	-0.570383621236364	-0.476632053869091	-0.61891361944	-0.479199401018182	-0.820242642206364	-0.647626265272727	-0.532155985381818	-0.561334514727273	-0.461055732018182	-0.845742097781818	-0.597532109072727	-0.296368678301818	-0.291117737490909	-0.442491252018182	-0.530030690727273	-0.381553126684909	-0.3558135868	-0.6920863498	-0.610194635236364	-0.327841451763636	-0.359989487963636	-0.394097186545455	-0.182250693469091	-0.607954065607273	-0.734199468138182	-0.424680918890909	-0.515132078976364	-0.591647940654546	-0.111574965401818	-0.6393809262	-0.244719450327273	-0.349149614981818	-0.549000363945455	-0.500420306672727	-0.835349377854545	-0.356092709925455	-0.204889091963636	-0.183704087618182	-0.462684931636364	-0.504890104554545	-0.529758249363636	-0.412228215729091	-0.966440140181818	-0.753730288836364	-0.398361750361818	-0.594936930418182	-0.415685266436364	-0.503016851054545	-0.871760236127273
"27_LAYING"	-0.634262262297432	-0.672021687295946	-0.916879298648649	-0.584919846851351	-0.314949513581081	-0.382356277840541	-0.288656204878378	-0.907576786135135	-0.492779944445946	-0.627860025432432	-0.710383439040541	-0.180033052709459	-0.390475707	-0.445183891148649	-0.655001967567568	-0.910636539689189	-0.469970516013514	-0.515460854824324	-0.6481850745	-0.62523622177027	-0.91823576622973	-0.52072051877027	-0.649398052594595	-0.639469399986486	-0.557506871681081	-0.908535467702703	-0.615011758878378	-0.712781549758108	-0.330274125724324	-0.0865051971351351	-0.864476079189189	-0.62580872822973	-0.254343907243243	-0.877442007081081	-0.617217109027027	-0.532651283554054	-0.632276558527027	-0.536295588118919	-0.180813448445946	-0.653977477837838	-0.586566505231081	-0.562653639189189	-0.915514356081081	-0.438015125486486	-0.533583109459459	-0.586170906351351	-0.201734546785135	-0.463165653959459	-0.428968266648649	-0.561703516567568	-0.868202125040541	-0.628969498558108	-0.266278346045946	-0.232880959004054	-0.00636198451351351	-0.858730728013513	-0.667139699540541	-0.610222888139189	-0.529569869860811	-0.401869143836486	-0.832867505094595	-0.609914982662162	-0.0611871729391892	-0.381650565855405	-0.555318180702703	-0.419537374945946
"27_SITTING"	-0.500422044542857	-0.541135145198571	-0.880468309514286	-0.643477199857143	-0.499056385	-0.462900648678571	-0.140486610157143	-0.811600897814286	-0.672646087847143	-0.5530331283	-0.934301183142857	-0.297579183702857	-0.195592665285714	-0.471284924068571	-0.416696506732	-0.875575594778571	-0.668058948414286	-0.649610784055714	-0.529640171057143	-0.530757491557143	-0.872541712908571	-0.611681321128571	-0.668344925671429	-0.908006802285714	-0.5363396436	-0.818031200871429	-0.595924726071429	-0.520418963291429	-0.627485256114286	-0.188931492284286	-0.694100447981429	-0.558062506549143	-0.1838348121	-0.818080978285714	-0.5290726803	-0.589662427537143	-0.4115288375	-0.405628444414286	-0.231206935961429	-0.239798105114286	-0.653919543445714	-0.384298600514286	-0.7816568525	-0.504642362271429	-0.306866657528571	-0.587600717557143	-0.165199740228571	-0.389469134657143	-0.326864705998571	-0.577233011082857	-0.821491797242857	-0.6092205808	-0.387633055128571	-0.353207440685714	-0.0910471720928571	-0.733807191071429	-0.502968233898571	-0.605495834965714	-0.576848987197143	-0.389259675437143	-0.5588369734	-0.6235785426	-0.194402019439714	-0.382605536647143	-0.672946461521429	-0.4626678291
"27_STANDING"	-0.52955426385	-0.4662079357625	-0.8020962604875	-0.56905163325	-0.31807742755375	-0.7152100129875	-0.07844109407875	-0.83146031970375	-0.5110423179375	-0.5891193391625	-0.729747354288625	-0.384526473425	-0.1517887617	-0.422611333798308	-0.47774773334	-0.85308531955	-0.5795269799075	-0.5459989235675	-0.6065735784075	-0.4012480031125	-0.743732565675	-0.5645540348875	-0.612133583875	-0.908885468875	-0.4183998658875	-0.83756473137875	-0.541533634	-0.593718552605	-0.51538441935	-0.407284463215	-0.78487232505	-0.5710604540225	-0.134062078825	-0.8201387477375	-0.6474947605375	-0.412022028225	-0.58983254665	-0.507188278125	-0.09358843324375	-0.437968899705	-0.5307673819	-0.42887822228875	-0.86266506065	-0.431164782275	-0.2906171007875	-0.5313292929625	-0.214469813075	-0.30058065705	-0.448185375515	-0.43075208486375	-0.8275245774625	-0.54726482472625	-0.24957095196	-0.19713053333125	-0.01771768486375	-0.75124567453125	-0.5844676632125	-0.477344636735	-0.7797715595	-0.437616380625	-0.6827676666875	-0.8484830143125	-0.187449010475	-0.47403220909225	-0.857529295125	-0.5435983267625
"27_WALKING"	-0.551361015559649	-0.650507672645614	-0.672395480742105	-0.38972731354386	-0.503444743754386	-0.452267125350877	-0.331440688952632	-0.886241722631579	-0.467198380973684	-0.562814731949123	-0.665487083929825	-0.139201439510526	-0.179817731070175	-0.387935039526316	-0.582416416508772	-0.570965090759649	-0.473734527140351	-0.843057892912281	-0.493827536626316	-0.655278122157895	-0.678042452691228	-0.416614409122807	-0.672187417763158	-0.630826050754386	-0.623741109649123	-0.933252873859649	-0.577617235842105	-0.444355351785965	-0.380426658473684	-0.0622665934210526	-0.854232028877193	-0.511988720619298	-0.457076337403509	-0.905688572105263	-0.653545353017544	-0.630084022929825	-0.777830841578947	-0.253175103947368	-0.37984745222807	-0.523548271385965	-0.552616155350877	-0.682525729668421	-0.913614323859649	-0.394800539035088	-0.366972022382456	-0.271627582403509	-0.311839429245614	-0.619635880807018	-0.335969308842105	-0.642325048350877	-0.921665512263158	-0.555621214247368	-0.401215183122807	-0.391739527982456	-0.225098662745614	-0.917847326947368	-0.479628404257895	-0.653544539122807	-0.448618944508772	-0.539878676657895	-0.727587385101754	-0.429649785392982	-0.247412674598246	-0.325081535424561	-0.447446456385965	-0.500595276719298
"27_WALKING_DOWNSTAIRS"	-0.490862239316364	-0.481249711590909	-0.701895769409091	-0.437322628094091	-0.472662736113636	-0.478432802340909	-0.323753904436364	-0.545354611052273	-0.472894313840909	-0.806913093909091	-0.653718746363636	-0.354624860984091	-0.0497295191363636	-0.118220572790909	-0.594478782661364	-0.602047258090909	-0.359409833068182	-0.790448256022727	-0.639125705090909	-0.489706497964318	-0.746676596204545	-0.457980684272727	-0.8440502325	-0.685546462727273	-0.7248882405	-0.514256297681818	-0.427218431325	-0.90355738	-0.495403229386364	-0.284903826477273	-0.741840795931818	-0.410128200338636	-0.297706021227273	-0.609077918363636	-0.597277851795455	-0.679579701	-0.6562652165	-0.521975379522727	-0.404067814068182	-0.465620046636364	-0.575894730618182	-0.551615996277273	-0.732163322295455	-0.172112550427273	-0.541616986795455	-0.363461571863636	-0.555342157704545	-0.499658897506818	-0.329778633204545	-0.732453275136364	-0.504384194384091	-0.417235536856818	-0.655969384340909	-0.329101167931818	-0.30819081425	-0.87635468	-0.66897696225	-0.515298289609091	-0.648140989318182	-0.415109108818182	-0.966574719772727	-0.638176914613636	-0.171471600829545	-0.599564365863636	-0.379581942654545	-0.751733873886364
"27_WALKING_UPSTAIRS"	-0.393811518498039	-0.844810592313725	-0.558763884666667	-0.510865633058823	-0.365031822254902	-0.280135961627451	-0.24696097445098	-0.642880182590196	-0.423620762794118	-0.833463690823529	-0.574305355705882	-0.200624857235294	-0.23181219462549	-0.166601940784314	-0.799404365098039	-0.725148066666667	-0.43944718272549	-0.667751648941176	-0.348717393823529	-0.763682432254902	-0.572092680654902	-0.458683305107843	-0.730064973078431	-0.492467044223529	-0.52999523232549	-0.61448345354902	-0.427665464313725	-0.841553764156863	-0.283210373660784	-0.162058027490196	-0.570698207437255	-0.546736660215686	-0.2820268	-0.685469640568627	-0.354465229380392	-0.576394456596078	-0.427265969776471	-0.0704387680392157	-0.243167270215686	-0.260553857596078	-0.683135502117647	-0.569539411039216	-0.62531134372549	-0.207827731615686	-0.595676108156863	-0.550141344137255	-0.38895104973	-0.45430778487451	-0.190858516313725	-0.544801439431372	-0.619720967862745	-0.432922671239216	-0.487340048431373	-0.0798218314278431	-0.104380166039216	-0.644967407666667	-0.325906737976471	-0.751297790956863	-0.564673203764706	-0.750887029058824	-0.846883672784314	-0.712746760960784	-0.241037898960784	-0.679551273921569	-0.665197402588235	-0.55122609172549
"28_LAYING"	-0.9057899425125	-0.591478975189375	-0.677829778908625	-0.733282128075	-0.194723505859125	-0.37803886186875	-0.24537652228375	-0.6696205259	-0.8866073339625	-0.516737487965	-0.5989127854625	-0.400960051925	-0.1812743286425	-0.6456138434875	-0.51055923722875	-0.5678432537625	-0.68150954921375	-0.329116996285	-0.91057471665	-0.54578843465875	-0.6745988171275	-0.71995599461875	-0.46953356717375	-0.653434401675	-0.63608780225	-0.680007397725	-0.8978340635	-0.49943858735	-0.286772083525	-0.30545195626275	-0.550333200488125	-0.938480261875	-0.397668516605	-0.640582191515	-0.877043328275	-0.6195632043375	-0.35272664485875	-0.7744584133875	-0.4659513450375	-0.31557617844125	-0.901684911125	-0.625283062415	-0.645762107815	-0.6811998114625	-0.4010718663725	-0.3152593584	-0.424130706475	-0.1991458611875	-0.664760925475	-0.6373102524375	-0.692505189575	-0.917632371275	-0.0393782426625	-0.2802322736125	-0.337813754582	-0.5137543238825	-0.84881390053625	-0.64199664601875	-0.64339608222125	-0.4898822486675	-0.546639385475	-0.75402959963625	-0.4544957376825	-0.2200354505985	-0.6916585914805	-0.649961210325
"28_SITTING"	-0.75624369525	-0.685740364173611	-0.590094027083333	-0.907701758486111	-0.321995901736111	-0.313424013086111	-0.378261692072222	-0.493551423277778	-0.832988501666667	-0.689528801573611	-0.641470909138889	-0.453782784458333	0.0727544749466667	-0.680732180291667	-0.692032226115278	-0.570802883816667	-0.905536673611111	-0.612625076088889	-0.809046131305556	-0.677628778375	-0.550964877415278	-0.924362627638889	-0.656715525209722	-0.644760536370833	-0.707448680145833	-0.457542592718056	-0.877164539166667	-0.751267173944444	-0.319698952391667	-0.474406308749435	-0.510475050277778	-0.901416302180556	-0.386151989944444	-0.457609997644444	-0.698076069097222	-0.685979202402778	-0.357138396944444	-0.566942957611111	-0.300435654342917	-0.180944796152778	-0.761348766111111	-0.546110352993056	-0.517871184447222	-0.682236176736111	-0.569234998565278	-0.408059824673611	-0.602047160875	-0.235482108672222	-0.3331292958625	-0.693213604711111	-0.476482236854167	-0.919015342680556	-0.0628065518597222	-0.165339330023611	-0.139327832236111	-0.496673800291667	-0.795244804458333	-0.607807783179167	-0.605483968805556	-0.688607910125	-0.379403564013889	-0.707562394093056	-0.316123705455556	-0.102579927720833	-0.551236891277778	-0.655840602127778
"28_STANDING"	-0.709872791620253	-0.60961767374557	-0.570122175149367	-0.845681699240506	-0.558912459063291	-0.473572705822785	-0.411979936620253	-0.487018455833291	-0.780328109278481	-0.597616834096203	-0.539222297494937	-0.52864670678481	-0.125479746887468	-0.458950779797468	-0.552753027158228	-0.511649072669367	-0.897476174531646	-0.729069623668861	-0.707689075094937	-0.569638385987342	-0.505465719803798	-0.877410354670886	-0.617613640240506	-0.642307438493671	-0.680587599367089	-0.44693802943038	-0.766448536318608	-0.570958157746835	-0.278041698417722	-0.501056518636709	-0.388486245440506	-0.689023111012658	-0.500801913858228	-0.467986770873418	-0.807031493698228	-0.654285254797468	-0.239032992494937	-0.416054691601266	-0.472363972139241	-0.204894361144304	-0.661274296810127	-0.669910989341772	-0.411788971303797	-0.476237369050633	-0.415396814810127	-0.257099178455696	-0.379719483063291	-0.0604577239873418	-0.329263975377215	-0.645645917518987	-0.451654231848101	-0.803797678835443	-0.0629523372531646	-0.249453874486076	-0.342122483189873	-0.461533562016456	-0.677178570024051	-0.715016177036709	-0.504984483493671	-0.636396711093671	-0.62777935964557	-0.567154464473418	-0.556850840164557	-0.332154403291139	-0.618504096	-0.816992286253165
"28_WALKING"	-0.875471604151852	-0.506349512350722	-0.488208988296296	-0.717567739074074	-0.179944794759259	-0.506052793888889	-0.189997797555556	-0.527869107296296	-0.578980382240741	-0.312216735333333	-0.791910611018519	-0.437785923303704	-0.045336961962963	-0.508122953240741	-0.382488630222222	-0.776051157784259	-0.599848585648148	-0.465363464692593	-0.883830344240741	-0.556869191727778	-0.585731594148148	-0.783226256111111	-0.449073037251852	-0.784568802577778	-0.552328531185185	-0.606094038198148	-0.56479599887037	-0.366422593027778	-0.416117104740741	-0.380677950425926	-0.646567596135185	-0.654700208444444	-0.2722339895	-0.75376002187037	-0.881365695925926	-0.519162055611111	-0.492298376155556	-0.613932563703704	-0.263474961962963	-0.375182481777778	-0.943926785203704	-0.405492884222222	-0.685740424981481	-0.450764123703704	-0.158931542375926	-0.382880996988278	-0.447850719485556	-0.492280445483333	-0.456477147055556	-0.572128375740741	-0.640321250595241	-0.570111256740741	-0.115963019462963	-0.60190477112963	-0.232383944131481	-0.638484072814815	-0.858425662222222	-0.558998714740741	-0.722219911518518	-0.66539453484	-0.600745351875926	-0.7310692555	-0.297714055777778	-0.272831968555556	-0.588925228405556	-0.573042978990741
"28_WALKING_DOWNSTAIRS"	-0.607848627747826	-0.185341018891304	-0.865898256086956	-0.610953680478261	-0.141996530086957	-0.466177222215217	-0.0690782437195652	-0.768441132152174	-0.640217714978261	-0.4394720593	-0.87693670006087	-0.432421625673913	-0.000600507152173914	-0.54931483723913	-0.402197102582609	-0.824143469593478	-0.588262381108696	-0.473290648173913	-0.586322063521739	-0.184229832526957	-0.789293984778261	-0.5831813965	-0.265920696382609	-0.896108665891304	-0.376194275130435	-0.600335160913044	-0.680289653043478	-0.432278953923913	-0.379960966482609	-0.421351126173913	-0.564429449282609	-0.76519217226087	-0.169788660847826	-0.567866036152174	-0.694995002680435	-0.296728891913043	-0.468700231978261	-0.471992697630435	-0.142080894626087	-0.209664592595652	-0.820503390217391	-0.648956203282609	-0.561599968826087	-0.605092787782609	-0.183561886391304	-0.512152879201456	-0.29815038173913	-0.368209439391304	-0.506530758782609	-0.333818222956522	-0.621826245082609	-0.671832159543478	-0.320896632391304	-0.246137138869565	-0.127439997478261	-0.679995875673913	-0.710718504021739	-0.329962921636957	-0.890334730652174	-0.50774822426087	-0.563589182217391	-0.981131516304348	-0.503087786478261	-0.379105134113043	-0.687033738478261	-0.622138998956522
"28_WALKING_UPSTAIRS"	-0.645962606705882	-0.584935528764706	-0.778768148764706	-0.499711345823529	-0.299190983352941	-0.55732378592549	0.0297486675058824	-0.81276175147	-0.674194142039216	-0.351741904927451	-0.679376387019608	-0.453694465805294	0.129361672176471	-0.487954281409608	-0.43788599265098	-0.789302714215686	-0.665232985781569	-0.549185206078431	-0.673742200509804	-0.517819405078431	-0.828236964509804	-0.501113362984314	-0.70304736187451	-0.710793820039216	-0.356765746772549	-0.886665472196078	-0.62056649254902	-0.500521898776471	-0.315553564380392	-0.339866824098039	-0.663890810745098	-0.585909139627451	-0.0112860699117647	-0.732680405313725	-0.712019190666667	-0.516199344798039	-0.38751209122549	-0.561765772431373	-0.197766610176471	-0.339563732333333	-0.700799421196078	-0.341150000313725	-0.699611376745098	-0.471645160617647	-0.267836617457843	-0.275347909656863	-0.245972133941176	-0.239376972340196	-0.342733841137255	-0.349345414103922	-0.886528321313725	-0.6422660949	-0.255150264872549	-0.310141029098039	-0.0646737299176471	-0.558437557476471	-0.648012291078431	-0.386718830392157	-0.844793125313726	-0.567742654637255	-0.560316539254902	-0.912637187647059	-0.213036067803922	-0.434961097058824	-0.898683961705882	-0.708154308215686
"29_LAYING"	-0.418392832475362	-0.939859181536232	-0.729286357521739	-0.641571247315942	-0.41270723392029	-0.229714338402899	-0.542446485202899	-0.689210729386956	-0.632436819521739	-0.871045663536232	-0.460893208996812	-0.237920722927536	-0.197326877523188	-0.36318057657971	-0.952995676231884	-0.612876166427536	-0.635128966289855	-0.662605120724638	-0.476567030181159	-0.889141833956522	-0.676046925537681	-0.63377410084058	-0.869209519057971	-0.515209473463768	-0.860038850782464	-0.630467703995652	-0.573646296665217	-0.925849978405797	-0.192739672869565	-0.160053387971449	-0.750882843231884	-0.498043719142029	-0.507136777794203	-0.635852833692754	-0.529042213989855	-0.880560732666667	-0.508760761275362	-0.469746248028986	-0.29512452842029	-0.556231146226087	-0.51452721595942	-0.739814179863768	-0.724923939188406	-0.345294056776812	-0.818069162785507	-0.279155463649565	-0.383166218985507	-0.423347213405797	-0.147797034905797	-0.874654225492754	-0.66180443073913	-0.622324096043478	-0.262618110369565	-0.139406394215942	-0.275943662347826	-0.560365213417391	-0.527600960910145	-0.914118997434783	-0.296410389188406	-0.744841207333333	-0.750000535782609	-0.4216351257	-0.300924024565217	-0.473851906014493	-0.29650996326087	-0.806292625652174
